# 2021 08 24 06 24 40.80  27.627  56.472  20.8 0.00 0.00 0.00  0.3    100000
# 2021 11 18 05 46 26.20  27.561  56.261   8.0 0.00 0.00 0.00  0.4    100169
BNDS   4.600   1.0 P
BNB    6.400   1.0 P
MZN1  29.700   1.0 P
JASK  40.400   1.0 P
KBAM  44.000   1.0 P
# 2021 11 18 12 02 50.90  27.522  56.157  15.7 0.00 0.00 0.00  0.3    100170
BNDS   4.300   1.0 P
BNB    8.000   1.0 P
BNB   14.100   1.0 S
MZN1  28.600   1.0 P
CHMN  44.500   1.0 P
KBAM  44.500   1.0 P
KHGB  48.100   1.0 P
GHIR  49.130   1.0 P
KRBR  38.790   0.0 P
JSSH  36.670   1.0 P
# 2021 11 18 13 07 07.30  27.538  56.261  10.0 0.00 0.00 0.00  0.4    100171
BNDS   3.900   1.0 P
BNB    9.300   1.0 S
MZN1  28.800   1.0 P
JASK  39.000   1.0 P
KBAM  43.500   1.0 P
CHMN  43.600   1.0 P
KHGB  47.800   1.0 P
# 2021 11 18 16 10 42.50  27.524  56.099  15.2 0.00 0.00 0.00  0.3    100172
BNDS   4.000   1.0 P
BNB    8.300   1.0 P
BNB   14.100   1.0 S
MZN1  26.100   1.0 P
JASK  39.000   1.0 P
LMD1  43.600   1.0 P
UOSS  43.600   1.0 P
KBAM  43.900   1.0 P
CHMN  44.200   1.0 P
MZN1  46.100   1.0 S
KHGB  47.300   1.0 P
GHIR  47.780   1.0 P
JSSH  36.280   1.0 P
KRBR  37.230   0.0 P
# 2021 11 18 18 55 41.90  27.635  56.219   8.0 0.00 0.00 0.00  0.4    100173
MZN1  28.300   1.0 P
JASK  41.000   1.0 P
CHMN  44.300   1.0 P
KBAM  44.300   1.0 P
MZN1  49.600   1.0 S
# 2021 11 18 19 10 05.20  27.424  56.065  13.6 0.00 0.00 0.00  0.2    100174
BNDS   3.200   1.0 P
BNB    8.800   1.0 P
MZN1  26.500   1.0 P
JASK  38.400   1.0 P
KBAM  45.100   1.0 P
CHMN  45.700   1.0 P
# 2021 11 18 19 28 25.00  27.542  56.142  11.8 0.00 0.00 0.00  0.5    100175
BNDS   3.900   1.0 P
MZN1  26.400   1.0 P
JASK  39.200   1.0 P
CHMN  43.700   1.0 P
KBAM  44.500   1.0 P
MZN1  48.000   1.0 S
# 2021 11 18 20 19 07.90  27.521  56.210  11.3 0.00 0.00 0.00  0.1    100176
BNDS   3.700   1.0 P
BNB    6.200   1.0 P
MZN1  28.200   1.0 P
JASK  38.500   1.0 P
KBAM  43.500   1.0 P
CHMN  44.400   1.0 P
# 2021 11 18 20 50 50.70  27.648  56.240   8.0 0.00 0.00 0.00  0.2    100177
BNDS   5.700   1.0 P
BNB    6.700   1.0 P
BNB   11.900   1.0 S
MZN1  28.500   1.0 P
JASK  39.800   1.0 P
KBAM  42.200   1.0 P
CHMN  43.200   1.0 P
UOSS  45.800   1.0 P
MZN1  48.800   1.0 S
GHIR  48.070   1.0 P
KRBR  37.670   0.0 P
# 2021 11 18 21 20 06.70  27.527  56.124  14.8 0.00 0.00 0.00  0.3    100178
BNDS   4.200   1.0 P
BNB    7.500   1.0 P
MZN1  26.700   1.0 P
KBAM  43.400   1.0 P
CHMN  44.100   1.0 P
MZN1  46.200   1.0 S
GHIR  48.670   1.0 P
KRBR  36.930   0.0 P
LMD1  45.520   1.0 P
JSSH  35.650   1.0 P
# 2021 11 18 21 45 34.70  27.512  56.324  18.0 0.00 0.00 0.00  0.4    100179
BNB    5.000   1.0 P
BNDS   5.200   1.0 P
MZN1  29.600   1.0 P
JASK  36.200   1.0 P
KBAM  41.700   1.0 P
CHMN  42.200   1.0 P
# 2021 11 18 23 05 21.30  27.556  56.218  15.1 0.00 0.00 0.00  0.4    100180
BNDS   4.600   1.0 P
BNB    6.500   1.0 P
BNB   11.500   1.0 S
MZN1  27.500   1.0 P
JASK  38.000   1.0 P
KBAM  42.300   1.0 P
CHMN  43.200   1.0 P
UOSS  43.500   1.0 P
LMD1  45.300   1.0 P
KHGB  46.800   1.0 P
KSHB  47.400   1.0 P
MZN1  48.400   1.0 S
GHIR  47.220   1.0 P
JSSH  35.580   1.0 P
KRBR  33.460   0.0 P
# 2021 11 19 01 59 44.70  27.552  56.277  10.0 0.00 0.00 0.00  0.5    100181
BNDS   3.700   1.0 P
BNB    5.800   1.0 P
BNB    9.700   1.0 S
MZN1  30.000   1.0 P
JASK  38.200   1.0 P
KBAM  42.700   1.0 P
CHMN  43.200   1.0 P
KHGB  46.900   1.0 P
# 2021 11 19 02 27 48.00  27.500  56.248  13.3 0.00 0.00 0.00  0.3    100182
BNB    6.300   1.0 P
BNB    9.600   1.0 S
MZN1  28.400   1.0 P
JASK  37.500   1.0 P
KBAM  43.100   1.0 P
CHMN  43.900   1.0 P
KHGB  47.200   1.0 P
# 2021 11 19 03 18 00.90  27.634  56.239  18.5 0.00 0.00 0.00  0.5    100183
BNDS   5.000   1.0 P
BNB    6.900   1.0 P
BNDS  11.000   1.0 S
MZN1  27.400   1.0 P
JASK  38.300   1.0 P
KBAM  41.000   1.0 P
CHMN  42.100   1.0 P
# 2021 11 19 03 21 40.70  27.646  56.222  15.0 0.00 0.00 0.00  0.3    100184
BNDS   5.700   1.0 P
BNDS  10.300   1.0 S
MZN1  27.200   1.0 P
JASK  38.500   1.0 P
KBAM  41.500   1.0 P
CHMN  42.200   1.0 P
KHGB  45.200   1.0 P
# 2021 11 19 10 34 24.00  27.614  56.169  13.0 0.00 0.00 0.00  0.3    100185
BNDS   4.900   1.0 P
BNB    7.500   1.0 P
MZN1  26.900   1.0 P
JASK  39.400   1.0 P
KBAM  42.700   1.0 P
CHMN  42.800   1.0 P
UOSS  44.500   1.0 P
KHGB  46.300   1.0 P
MZN1  46.800   1.0 S
GHIR  47.900   1.0 P
KRBR  36.260   0.0 P
LMD1  45.090   1.0 P
JSSH  36.930   1.0 P
# 2021 11 19 13 28 37.70  27.604  56.172  10.0 0.00 0.00 0.00  0.4    100186
BNDS   5.200   1.0 P
BNB    7.500   1.0 P
BNB   14.000   1.0 S
JASK  41.500   1.0 P
KBAM  44.200   1.0 P
CHMN  44.300   1.0 P
KHGB  47.400   1.0 P
# 2021 11 19 16 16 55.90  27.573  56.200  10.0 0.00 0.00 0.00  0.5    100187
BNDS   3.800   1.0 P
BNB    6.300   1.0 P
MZN1  28.300   1.0 P
JASK  40.100   1.0 P
CHMN  43.200   1.0 P
KBAM  43.300   1.0 P
KHGB  47.600   1.0 P
MZN1  48.800   1.0 S
# 2021 11 19 17 19 14.60  27.568  56.226  10.0 0.00 0.00 0.00  0.1    100188
BNB    6.300   1.0 P
MZN1  28.200   1.0 P
KBAM  42.800   1.0 P
CHMN  43.700   1.0 P
# 2021 11 19 18 52 08.60  27.586  56.209  14.1 0.00 0.00 0.00  0.4    100189
BNDS   5.200   1.0 P
BNB    6.700   1.0 P
BNB   11.600   1.0 S
JASK  39.000   1.0 P
KBAM  42.800   1.0 P
CHMN  43.100   1.0 P
UOSS  44.100   1.0 P
KSHB  47.100   1.0 P
MZN1  48.100   1.0 S
GHIR  49.970   1.0 P
KRBR  41.640   1.0 P
LMD1  47.220   1.0 P
JSSH  36.380   1.0 P
# 2021 11 20 00 51 09.10  27.600  56.236   8.2 0.00 0.00 0.00  0.1    100190
BNDS   4.600   1.0 P
BNB    6.400   1.0 P
MZN1  27.400   1.0 P
JASK  39.600   1.0 P
KBAM  42.500   1.0 P
# 2021 11 20 04 55 55.50  27.517  56.159  14.0 0.00 0.00 0.00  0.4    100191
BNDS   3.300   1.0 P
BNB    6.800   1.0 P
BNB   13.200   1.0 S
MZN1  27.000   1.0 P
KBAM  43.100   1.0 P
CHMN  44.400   1.0 P
KHGB  47.100   1.0 P
MZN1  48.000   1.0 S
GHIR  46.000   1.0 P
KRBR  42.790   1.0 P
JSSH  35.750   1.0 P
# 2021 11 20 18 40 49.50  27.643  56.163  16.6 0.00 0.00 0.00  0.1    100192
BNDS   6.700   1.0 P
BNB    8.700   1.0 P
KBAM  42.900   1.0 P
CHMN  43.900   1.0 P
KHGB  46.300   1.0 P
# 2021 11 20 18 44 28.10  27.605  56.179  21.3 0.00 0.00 0.00  0.4    100193
BNDS   5.400   1.0 P
BNB    7.200   1.0 P
BNB   13.900   1.0 S
MZN1  26.300   1.0 P
JASK  38.300   1.0 P
KBAM  41.200   1.0 P
CHMN  41.800   1.0 P
KHGB  44.700   1.0 P
KSHB  45.500   1.0 P
MZN1  46.400   1.0 S
GHIR  46.760   1.0 P
LMD1  44.040   1.0 P
KRBR  39.970   1.0 P
# 2021 11 20 19 17 57.50  27.550  56.217  11.0 0.00 0.00 0.00  0.2    100194
BNDS   4.200   1.0 P
BNB    6.400   1.0 P
BNB   10.800   1.0 S
MZN1  28.100   1.0 P
JASK  39.000   1.0 P
KBAM  43.300   1.0 P
CHMN  44.000   1.0 P
LMD1  45.800   1.0 P
KHGB  47.500   1.0 P
GHIR  49.560   1.0 P
JSSH  35.400   1.0 P
KRBR  42.480   1.0 P
# 2021 11 21 05 55 38.40  27.518  56.166  19.0 0.00 0.00 0.00  0.4    100195
BNDS   4.400   1.0 P
BNB    7.400   1.0 P
BNB   14.000   1.0 S
MZN1  28.900   1.0 P
JASK  39.500   1.0 P
KBAM  44.000   1.0 P
CHMN  45.000   1.0 P
KHGB  47.900   1.0 P
GHIR  47.440   1.0 P
KRBR  43.020   1.0 P
JSSH  36.470   1.0 P
# 2021 11 21 11 43 59.20  27.636  56.139  14.5 0.00 0.00 0.00  0.3    100196
BNDS   5.700   1.0 P
BNB    8.100   1.0 P
MZN1  25.700   1.0 P
JASK  39.800   1.0 P
KBAM  41.800   1.0 P
CHMN  43.200   1.0 P
KHGB  45.800   1.0 P
# 2021 11 21 15 48 13.10  27.647  56.175  11.6 0.00 0.00 0.00  0.4    100197
BNDS   4.900   1.0 P
BNB    7.300   1.0 P
BNB   14.100   1.0 S
MZN1  27.500   1.0 P
JASK  40.300   1.0 P
KRBR  41.300   1.0 P
CHMN  42.100   1.0 P
KBAM  42.900   1.0 P
# 2021 11 21 19 55 27.80  27.541  56.171  10.0 0.00 0.00 0.00  0.2    100198
BNDS   3.800   1.0 P
BNB    6.700   1.0 P
BNB   12.500   1.0 S
MZN1  27.500   1.0 P
JASK  38.900   1.0 P
KBAM  43.700   1.0 P
CHMN  44.500   1.0 P
KHGB  47.600   1.0 P
# 2021 11 21 22 51 06.20  27.518  56.008  14.2 0.00 0.00 0.00  0.4    100199
BNDS   4.200   1.0 P
BNB   10.100   1.0 P
MZN1  25.000   1.0 P
JASK  39.600   1.0 P
UOSS  43.200   1.0 P
MZN1  43.800   1.0 S
CHMN  44.900   1.0 P
KBAM  45.000   1.0 P
KHGB  47.200   1.0 P
GHIR  45.510   1.0 P
LMD1  43.610   1.0 P
KRBR  42.740   1.0 P
JSSH  36.470   1.0 P
# 2021 11 22 00 17 17.30  27.405  55.974  19.6 0.00 0.00 0.00  0.3    100200
BNDS   5.700   1.0 P
BNB   11.600   1.0 P
BNB   18.700   1.0 S
MZN1  26.400   1.0 P
JASK  39.200   1.0 P
KBAM  46.800   1.0 P
CHMN  47.200   1.0 P
KHGB  49.100   1.0 P
# 2021 11 22 00 18 37.30  27.506  55.917  10.0 0.00 0.00 0.00  0.5    100201
BNDS   6.300   1.0 P
BNDS  10.700   1.0 S
BNB   12.700   1.0 P
MZN1  24.700   1.0 P
KBAM  46.700   1.0 P
CHMN  47.500   1.0 P
# 2021 11 22 01 41 31.00  27.568  56.208  10.0 0.00 0.00 0.00  0.5    100202
BNDS   4.300   1.0 P
BNB    6.800   1.0 P
BNB   10.900   1.0 S
MZN1  27.300   1.0 P
JASK  40.000   1.0 P
KRBR  43.000   1.0 P
KBAM  43.100   1.0 P
CHMN  43.900   1.0 P
# 2021 11 22 02 18 07.00  27.558  56.183  11.5 0.00 0.00 0.00  0.5    100203
BNDS   4.400   1.0 P
BNB    6.400   1.0 P
BNB   12.300   1.0 S
MZN1  27.600   1.0 P
JASK  38.900   1.0 P
CHMN  44.000   1.0 P
KBAM  44.200   1.0 P
KHGB  46.800   1.0 P
# 2021 11 22 03 29 36.40  27.589  56.138  16.0 0.00 0.00 0.00  0.4    100204
BNDS   4.500   1.0 P
BNB    7.500   1.0 P
BNB   14.300   1.0 S
MZN1  26.600   1.0 P
JASK  39.100   1.0 P
KBAM  42.800   1.0 P
CHMN  42.900   1.0 P
LMD1  44.600   1.0 P
KSHB  45.900   1.0 P
KHGB  46.200   1.0 P
MZN1  46.300   1.0 S
GHIR  47.470   1.0 P
KRBR  41.270   1.0 P
JSSH  36.110   1.0 P
# 2021 11 22 20 16 01.40  27.644  56.313  10.0 0.00 0.00 0.00  0.4    100205
BNB    5.400   1.0 P
MZN1  28.200   1.0 P
JASK  39.500   1.0 P
KBAM  41.000   1.0 P
KRBR  41.000   1.0 P
CHMN  41.700   1.0 P
KHGB  46.000   1.0 P
# 2021 11 23 02 29 07.70  27.637  56.153   5.0 0.00 0.00 0.00  0.3    100206
BNDS   5.000   1.0 P
BNB    7.700   1.0 P
MZN1  28.800   1.0 P
JASK  41.700   1.0 P
KBAM  44.000   1.0 P
CHMN  44.100   1.0 P
KHGB  47.400   1.0 P
GHIR  50.190   1.0 P
KRBR  42.930   1.0 P
# 2021 11 23 08 15 25.10  27.517  56.272  12.2 0.00 0.00 0.00  0.4    100207
BNDS   3.900   1.0 P
BNB    5.300   1.0 P
BNB    9.200   1.0 S
MZN1  28.800   1.0 P
JASK  37.500   1.0 P
KRBR  41.900   1.0 P
KBAM  42.500   1.0 P
UOSS  43.200   1.0 P
CHMN  43.500   1.0 P
KHGB  47.400   1.0 P
GHIR  47.870   1.0 P
JSSH  34.430   1.0 P
# 2021 11 23 16 49 16.50  27.528  56.242  17.7 0.00 0.00 0.00  0.4    100208
BNDS   4.700   1.0 P
BNB    6.800   1.0 P
BNB   12.200   1.0 S
MZN1  28.900   1.0 P
KBAM  43.100   1.0 P
UOSS  43.800   1.0 P
KHGB  47.300   1.0 P
KSHD  50.300   1.0 P
MZN1  52.000   1.0 S
# 2021 11 24 00 14 41.60  27.613  56.174   6.3 0.00 0.00 0.00  0.6    100209
BNDS   5.200   1.0 P
BNB    8.500   1.0 P
MZN1  28.600   1.0 P
JASK  41.200   1.0 P
CHMN  44.000   1.0 P
KBAM  44.900   1.0 P
# 2021 11 24 02 34 25.50  27.544  56.115  13.2 0.00 0.00 0.00  0.3    100210
BNDS   4.800   1.0 P
BNB    8.600   1.0 P
BNB   15.100   1.0 S
MZN1  26.900   1.0 P
JASK  40.300   1.0 P
KBAM  44.700   1.0 P
CHMN  45.000   1.0 P
MZN1  47.800   1.0 S
KHGB  48.500   1.0 P
GHIR  48.300   1.0 P
KRBR  43.830   1.0 P
# 2021 11 24 16 25 54.80  27.582  56.186  24.3 0.00 0.00 0.00  0.4    100211
BNDS   6.100   1.0 P
BNB    7.200   1.0 P
MZN1  26.400   1.0 P
JASK  37.500   1.0 P
KRBR  40.600   1.0 P
KBAM  41.200   1.0 P
CHMN  41.800   1.0 P
KHGB  44.900   1.0 P
KSHD  48.200   1.0 P
# 2021 11 25 03 02 42.90  27.576  56.108  10.0 0.00 0.00 0.00  0.5    100212
BNDS   4.000   1.0 P
BNB    8.100   1.0 P
BNB   15.000   1.0 S
MZN1  26.700   1.0 P
KBAM  43.000   1.0 P
KRBR  43.000   1.0 P
CHMN  44.200   1.0 P
KHGB  47.400   1.0 P
# 2021 11 25 06 34 21.80  27.598  56.175  10.0 0.00 0.00 0.00  0.4    100213
BNDS   4.500   1.0 P
BNB    7.300   1.0 P
MZN1  27.500   1.0 P
CHMN  43.200   1.0 P
KBAM  43.700   1.0 P
# 2021 11 25 10 53 52.30  27.510  56.165  15.7 0.00 0.00 0.00  0.1    100214
BNDS   4.500   1.0 P
BNB    7.900   1.0 P
MZN1  28.500   1.0 P
KBAM  44.400   1.0 P
CHMN  45.200   1.0 P
KHGB  48.200   1.0 P
# 2021 11 25 11 02 56.90  27.558  56.239  15.7 0.00 0.00 0.00  0.4    100215
BNDS   4.500   1.0 P
BNB    5.800   1.0 P
BNB   11.300   1.0 S
MZN1  28.300   1.0 P
KBAM  42.200   1.0 P
CHMN  42.800   1.0 P
UOSS  43.900   1.0 P
KHGB  46.400   1.0 P
KSHB  47.800   1.0 P
KSHD  48.900   1.0 P
GHIR  49.460   1.0 P
LMD1  45.790   1.0 P
KRBR  42.080   1.0 P
JSSH  34.980   1.0 P
# 2021 11 25 21 49 31.00  27.535  56.260   9.0 0.00 0.00 0.00  0.3    100216
BNDS   3.800   1.0 P
BNB    5.500   1.0 P
KBAM  42.900   1.0 P
CHMN  44.100   1.0 P
KSHD  50.000   1.0 P
GHIR  50.670   1.0 P
LMD1  47.830   1.0 P
KRBR  43.430   1.0 P
# 2021 11 26 05 57 39.50  27.579  56.183  17.2 0.00 0.00 0.00  0.3    100217
BNDS   5.200   1.0 P
BNB    6.800   1.0 P
MZN1  27.400   1.0 P
KBAM  42.100   1.0 P
CHMN  42.600   1.0 P
KHGB  46.300   1.0 P
MZN1  47.200   1.0 S
KSHD  48.700   1.0 P
GHIR  48.170   1.0 P
LMD1  46.250   1.0 P
KRBR  41.620   1.0 P
JSSH  36.160   1.0 P
# 2021 11 26 21 29 40.50  27.522  56.196  14.5 0.00 0.00 0.00  0.4    100218
BNDS   3.800   1.0 P
BNB    5.900   1.0 P
BNB   12.200   1.0 S
MZN1  27.600   1.0 P
KBAM  42.800   1.0 P
CHMN  43.600   1.0 P
UOSS  43.600   1.0 P
KHGB  46.900   1.0 P
KSHB  47.700   1.0 P
MZN1  48.600   1.0 S
KSHD  49.800   1.0 P
LMD1  45.070   1.0 P
KRBR  41.120   1.0 P
# 2021 11 26 23 01 02.40  27.552  56.129  15.9 0.00 0.00 0.00  0.3    100219
BNDS   5.400   1.0 P
BNB    8.300   1.0 P
MZN1  27.600   1.0 P
KBAM  44.500   1.0 P
UOSS  44.800   1.0 P
CHMN  44.800   1.0 P
KHGB  47.700   1.0 P
KSHD  50.700   1.0 P
GHIR  48.690   1.0 P
KRBR  43.070   1.0 P
# 2021 11 27 00 31 28.80  27.547  56.135  10.0 0.00 0.00 0.00  0.3    100220
BNDS   4.400   1.0 P
BNB    8.700   1.0 P
MZN1  28.000   1.0 P
CHMN  45.600   1.0 P
KHGB  48.500   1.0 P
# 2021 11 27 23 42 17.20  27.572  56.161   5.0 0.00 0.00 0.00  0.5    100221
BNDS   3.700   1.0 P
BNB    6.900   1.0 P
MZN1  29.100   1.0 P
KBAM  43.900   1.0 P
CHMN  44.600   1.0 P
UOSS  46.000   1.0 P
KSHD  51.300   1.0 P
MZN1  51.300   1.0 S
GHIR  49.620   1.0 P
LMD1  46.170   1.0 P
KRBR  45.260   1.0 P
# 2021 11 28 09 18 14.20  27.724  56.152   8.0 0.00 0.00 0.00  0.4    100222
BNDS   7.000   1.0 P
BNB    9.800   1.0 P
MZN1  27.300   1.0 P
JASK  42.800   1.0 P
KBAM  43.700   1.0 P
CHMN  43.900   1.0 P
KHGB  46.200   1.0 P
KSHD  48.600   1.0 P
# 2021 11 28 17 14 43.70  27.585  56.119  18.5 0.00 0.00 0.00  0.4    100223
BNDS   4.800   1.0 P
BNB    7.700   1.0 P
BNB   14.900   1.0 S
MZN1  26.800   1.0 P
JASK  39.200   1.0 P
KBAM  42.700   1.0 P
CHMN  42.800   1.0 P
UOSS  44.100   1.0 P
KSHB  45.800   1.0 P
KHGB  46.200   1.0 P
KSHD  48.900   1.0 P
GHIR  48.180   1.0 P
KRBR  41.340   1.0 P
# 2021 11 28 20 54 31.60  27.508  56.236  10.0 0.00 0.00 0.00  0.2    100224
BNDS   3.400   1.0 P
BNB    5.700   1.0 P
MZN1  28.800   1.0 P
KRBR  43.000   1.0 P
KBAM  43.500   1.0 P
CHMN  44.400   1.0 P
KSHD  50.500   1.0 P
# 2021 11 29 00 02 02.20  27.557  56.201  12.8 0.00 0.00 0.00  0.1    100225
BNDS   5.000   1.0 P
BNB    7.400   1.0 P
MZN1  28.700   1.0 P
KRBR  43.400   1.0 P
KBAM  43.900   1.0 P
CHMN  44.700   1.0 P
# 2021 11 29 20 31 56.40  27.426  56.162  17.8 0.00 0.00 0.00  0.2    100226
BNDS   3.500   1.0 P
MZN1  28.000   1.0 P
JASK  37.200   1.0 P
KBAM  43.600   1.0 P
CHMN  45.100   1.0 P
KHGB  47.700   1.0 P
MZN1  48.600   1.0 S
KSHD  50.800   1.0 P
# 2021 11 29 21 02 42.50  27.530  56.241  15.6 0.00 0.00 0.00  0.3    100227
BNDS   4.300   1.0 P
BNB   10.500   1.0 S
MZN1  27.900   1.0 P
JASK  37.300   1.0 P
KBAM  42.200   1.0 P
CHMN  43.200   1.0 P
UOSS  43.400   1.0 P
KHGB  47.000   1.0 P
KSHB  47.400   1.0 P
KSHD  49.100   1.0 P
MZN1  49.900   1.0 S
GHIR  48.210   1.0 P
KRBR  42.360   1.0 P
# 2021 11 30 03 47 46.40  27.551  56.271  16.0 0.00 0.00 0.00  0.4    100228
BNDS   4.900   1.0 P
BNB    5.300   1.0 P
BNB   10.100   1.0 S
MZN1  28.700   1.0 P
JASK  37.600   1.0 P
KBAM  41.800   1.0 P
CHMN  42.800   1.0 P
KHGB  46.500   1.0 P
KSHB  47.300   1.0 P
KSHD  48.900   1.0 P
GHIR  49.520   1.0 P
LMD1  45.560   1.0 P
KRBR  42.480   1.0 P
JSSH  34.310   1.0 P
# 2021 11 30 05 04 55.80  27.565  56.166  13.0 0.00 0.00 0.00  0.3    100229
BNDS   4.800   1.0 P
BNB    8.100   1.0 P
MZN1  28.300   1.0 P
JASK  40.300   1.0 P
KBAM  44.400   1.0 P
CHMN  44.500   1.0 P
KHGB  48.500   1.0 P
MZN1  48.900   1.0 S
KSHD  50.300   1.0 P
# 2021 11 30 14 56 19.40  27.489  56.054  20.1 0.00 0.00 0.00  0.4    100230
BNDS   5.100   1.0 P
BNB    9.200   1.0 P
BNB   17.500   1.0 S
MZN1  27.200   1.0 P
JASK  39.500   1.0 P
KRBR  44.000   1.0 P
CHMN  45.100   1.0 P
KBAM  45.200   1.0 P
KHGB  47.500   1.0 P
KSHD  51.100   1.0 P
# 2021 11 30 19 05 21.90  27.602  56.301   9.7 0.00 0.00 0.00  0.2    100231
BNDS   4.900   1.0 P
BNB    5.600   1.0 P
BNDS   9.200   1.0 S
JASK  38.900   1.0 P
KBAM  41.800   1.0 P
KRBR  42.200   1.0 P
CHMN  42.900   1.0 P
KSHD  49.100   1.0 P
# 2021 11 30 19 36 23.10  27.549  56.149   7.9 0.00 0.00 0.00  0.3    100232
BNB    7.600   1.0 P
BNB   12.900   1.0 S
MZN1  27.300   1.0 P
JASK  39.900   1.0 P
KBAM  43.700   1.0 P
CHMN  44.900   1.0 P
KSHD  51.000   1.0 P
# 2021 11 30 19 44 35.10  27.469  56.130  17.0 0.00 0.00 0.00  0.3    100233
BNB    7.600   1.0 P
MZN1  26.600   1.0 P
JASK  37.900   1.0 P
KRBR  43.000   1.0 P
KBAM  43.700   1.0 P
CHMN  44.000   1.0 P
MZN1  47.600   1.0 S
KSHD  50.700   1.0 P
# 2021 11 30 22 44 37.40  27.561  56.206   9.7 0.00 0.00 0.00  0.3    100234
BNDS   4.200   1.0 P
BNB    6.500   1.0 P
BNB   11.400   1.0 S
MZN1  28.000   1.0 P
JASK  39.300   1.0 P
KRBR  42.800   1.0 P
KBAM  43.100   1.0 P
CHMN  44.000   1.0 P
MZN1  49.300   1.0 S
KSHD  50.400   1.0 P
GHIR  49.080   1.0 P
# 2021 11 30 23 54 28.10  27.585  56.107  13.2 0.00 0.00 0.00  0.4    100235
BNDS   4.800   1.0 P
BNB    8.000   1.0 P
MZN1  25.900   1.0 P
JASK  39.600   1.0 P
KRBR  41.800   1.0 P
KBAM  43.300   1.0 P
CHMN  43.500   1.0 P
KSHD  50.000   1.0 P
# 2021 12 01 01 42 33.00  27.526  56.109  19.0 0.00 0.00 0.00  0.4    100236
BNDS   4.500   1.0 P
BNB    7.600   1.0 P
MZN1  26.700   1.0 P
JASK  38.900   1.0 P
KRBR  42.200   1.0 P
LMD1  42.400   1.0 P
KBAM  42.900   1.0 P
CHMN  43.500   1.0 P
MZN1  46.600   1.0 S
KSHD  49.200   1.0 P
GHIR  47.730   1.0 P
# 2021 12 01 02 12 45.10  27.594  56.191   8.0 0.00 0.00 0.00  0.4    100237
BNDS   4.400   1.0 P
MZN1  27.100   1.0 P
JASK  40.500   1.0 P
KRBR  42.000   1.0 P
KBAM  43.700   1.0 P
CHMN  44.200   1.0 P
MZN1  48.900   1.0 S
# 2021 12 01 04 53 16.10  27.579  56.191  12.5 0.00 0.00 0.00  0.2    100238
BNDS   5.100   1.0 P
BNB    7.400   1.0 P
BNB   13.700   1.0 S
MZN1  28.400   1.0 P
JASK  40.100   1.0 P
KBAM  44.100   1.0 P
CHMN  44.400   1.0 P
MZN1  49.300   1.0 S
KSHD  50.000   1.0 P
GHIR  48.580   1.0 P
LMD1  43.760   1.0 P
KRBR  43.580   1.0 P
JSSH  36.920   1.0 P
# 2021 12 01 06 31 42.90  27.582  56.187   9.7 0.00 0.00 0.00  0.2    100239
BNDS   5.000   1.0 P
BNB    7.400   1.0 P
BNB   13.600   1.0 S
MZN1  28.500   1.0 P
JASK  40.500   1.0 P
KBAM  44.300   1.0 P
CHMN  44.900   1.0 P
KHGB  47.500   1.0 P
KSHD  50.500   1.0 P
# 2021 12 03 06 20 15.60  27.582  56.197  11.0 0.00 0.00 0.00  0.3    100240
BNB    6.600   1.0 P
MZN1  27.200   1.0 P
KRBR  42.200   1.0 P
KBAM  43.000   1.0 P
CHMN  43.500   1.0 P
KSHB  47.600   1.0 P
KSHD  49.800   0.0 P
GHIR  51.020   1.0 P
LMD1  48.050   1.0 P
JSSH  36.810   1.0 P
BNDS   5.340   1.0 P
# 2021 12 03 20 06 13.70  27.574  56.221  17.6 0.00 0.00 0.00  0.4    100241
BNDS   5.000   1.0 P
BNB    6.100   1.0 P
BNB   12.100   1.0 S
MZN1  28.000   1.0 P
JASK  38.000   1.0 P
KRBR  41.300   1.0 P
KBAM  42.000   1.0 P
CHMN  42.500   1.0 P
UOSS  44.200   1.0 P
KSHD  48.800   1.0 P
GHIR  48.620   1.0 P
# 2021 12 05 19 52 57.80  27.589  56.232  15.7 0.00 0.00 0.00  0.3    100242
BNDS   4.800   1.0 P
BNB    6.300   1.0 P
MZN1  27.900   1.0 P
JASK  38.400   1.0 P
KBAM  42.200   1.0 P
CHMN  42.500   1.0 P
UOSS  43.700   1.0 P
KSHD  48.500   1.0 P
MZN1  48.900   1.0 S
# 2021 12 05 20 27 23.50  27.540  56.177  12.3 0.00 0.00 0.00  0.4    100243
BNDS   4.000   1.0 P
BNB    6.800   1.0 P
BNB   11.700   1.0 S
MZN1  27.300   1.0 P
JASK  39.200   1.0 P
KRBR  42.100   1.0 P
KBAM  43.500   1.0 P
CHMN  43.900   1.0 P
KSHD  49.800   1.0 P
GHIR  46.970   1.0 P
# 2021 12 06 02 39 28.00  27.627  56.228  10.0 0.00 0.00 0.00  0.6    100244
BNDS   4.300   1.0 P
BNB    6.400   1.0 P
BNDS   9.800   1.0 S
MZN1  27.700   1.0 P
CHMN  43.700   1.0 P
# 2021 12 06 08 04 19.80  27.612  56.233  16.6 0.00 0.00 0.00  0.4    100245
BNDS   6.200   1.0 P
BNB    7.600   1.0 P
MZN1  28.900   1.0 P
KBAM  42.800   1.0 P
CHMN  43.600   1.0 P
UOSS  45.400   1.0 P
KSHB  46.800   1.0 P
KSHD  49.800   1.0 P
GHIR  48.590   1.0 P
JSSH  37.170   1.0 P
LMD1  45.950   1.0 P
