# 2006 01 01 11 28 46.600000 35.552 53.246  10.0  1.7 0.0 0.0 0.0         1
LAS  11.290 1.00 Sg
LAS   6.750 1.00 Pg
FIR   7.980 1.00 Pg
FIR  14.220 1.00 Sg
ANJ   9.980 1.00 Pg
# 2007 03 14 13 33 45.600000 35.594 53.224  21.4  1.0 0.0 0.0 0.0      1304
SHM   5.570 1.00 Pg
LAS   6.670 1.00 Pg
ANJ  11.070 1.00 Pg
LAS  11.490 1.00 Sg
ANJ  19.230 1.00 Sg
# 2007 03 14 16 57 40.400000 35.400 52.784  10.8  1.4 0.0 0.0 0.0      1305
SHM  11.130 1.00 Pg
SFB  20.950 1.00 Pg
LAS   2.790 1.00 Pg
FIR   4.770 1.00 Pg
FIR   9.350 1.00 Sg
DMV  11.550 1.00 Pg
ANJ  17.270 1.00 Pg
AFJ  18.100 1.00 Pg
SFB  35.450 1.00 Sg
LAS   6.310 1.00 Sg
DMV  20.260 1.00 Sg
AFJ  31.700 1.00 Sg
# 2007 03 15 08 12 50.400000 35.605 53.298  13.6  1.1 0.0 0.0 0.0      1306
ANJ   9.680 1.00 Pg
FIR   8.430 1.00 Pg
LAS   6.700 1.00 Pg
SHM   4.370 1.00 Pg
TBB  25.830 1.00 Pg
SHM   8.570 1.00 Sg
LAS  12.720 1.00 Sg
FIR  15.450 1.00 Sg
ANJ  17.660 1.00 Sg
# 2007 03 15 09 12 01.200000 36.075 53.326   3.5  2.3 0.0 0.0 0.0      1307
ANJ  13.350 1.00 Pg
DMV  20.880 1.00 Pg
FIR  11.250 1.00 Pg
GLO  10.780 1.00 Pg
LAS  13.550 1.00 Pg
PRN  15.140 1.00 Pg
SFB  33.740 1.00 Pn
SHM   4.500 1.00 Pg
TBB  30.680 1.00 Pg
SHM   8.610 1.00 Sg
ANJ  23.370 1.00 Sg
DMV  36.740 1.00 Sg
FIR  20.230 1.00 Sg
LAS  24.050 1.00 Sg
PRN  27.080 1.00 Sg
# 2007 03 15 13 13 57.300000 35.549 53.276   7.3  1.2 0.0 0.0 0.0      1308
ANJ  10.370 1.00 Pg
DMV  18.150 1.00 Pg
FIR   7.610 1.00 Pg
LAS   5.570 1.00 Pg
SFB  27.440 1.00 Pg
SHM   4.770 1.00 Pg
TBB  25.380 1.00 Pg
SHM   9.590 1.00 Sg
LAS   9.810 1.00 Sg
FIR  14.050 1.00 Sg
ANJ  16.530 1.00 Sg
DMV  32.410 1.00 Sg
# 2007 03 15 14 06 11.000000 35.462 50.067  13.9  2.2 0.0 0.0 0.0      1309
AFJ  25.170 1.00 Pg
DMV  28.570 1.00 Pg
FIR  37.920 0.50 Pn
MHD  10.050 1.00 Pg
RAZ   3.390 1.00 Pg
RAZ   6.770 1.00 Sg
MHD  17.370 1.00 Sg
SFB  35.200 1.00 Pn
# 2007 03 16 01 03 34.800000 36.160 52.126   3.0  2.6 0.0 0.0 0.0      1310
AFJ   7.280 1.00 Pg
ANJ  29.000 1.00 Pg
FIR  12.850 1.00 Pg
GLO  24.790 0.00 Pg
LAS  18.440 1.00 Pg
MHD  22.260 1.00 Pg
PRN   2.000 1.00 Pg
RAZ  33.790 1.00 Pn
SFB  32.560 1.00 Pn
SHM  17.340 1.00 Pg
TBB  21.800 1.00 Pg
PRN   5.080 1.00 Sg
AFJ  13.750 1.00 Sg
FIR  22.130 1.00 Sg
LAS  31.280 1.00 Sg
MHD  39.660 1.00 Sg
SHM  32.180 1.00 Sg
TBB  38.640 1.00 Sg
# 2007 03 16 09 37 00.300000 36.201 52.762  13.3  1.7 0.0 0.0 0.0      1311
GLO  17.890 1.00 Pg
SHM  10.560 1.00 Pg
PRN   7.700 1.00 Pg
DMV  16.690 1.00 Pg
LAS  15.770 1.00 Pg
FIR  10.600 1.00 Pg
LAS  25.130 1.00 Sg
FIR  15.940 1.00 Sg
PRN  13.740 1.00 Sg
# 2007 03 17 06 29 43.600000 35.574 53.255  22.6  1.0 0.0 0.0 0.0      1312
SHM   5.770 1.00 Pg
LAS   6.770 1.00 Pg
FIR   8.910 1.00 Pg
ANJ  10.990 1.00 Pg
FIR  14.810 1.00 Sg
LAS  11.610 1.00 Sg
SHM  10.170 1.00 Sg
# 2007 03 17 08 54 35.400000 35.681 51.395  18.0  1.9 0.0 0.0 0.0      1313
TBB  13.900 1.00 Pg
SHM  28.120 1.00 Pg
FIR  20.170 1.00 Pg
DMV   9.620 1.00 Pg
DMV  17.260 1.00 Sg
SHM  49.060 1.00 Sg
# 2007 03 17 19 28 57.500000 35.379 51.754  21.1  2.5 0.0 0.0 0.0      1314
FIR  15.590 1.00 Pg
DMV   6.480 1.00 Pg
TBB   7.780 1.00 Pg
TBB  13.780 1.00 Sg
SFB  19.720 1.00 Pg
SFB  34.600 1.00 Sg
MHD  29.450 1.00 Sg
DMV  11.900 1.00 Sg
SHM  23.670 1.00 Pg
RAZ  25.990 1.00 Pg
LAS  17.940 1.00 Pg
LAS  32.060 1.00 Sg
ANJ  30.330 1.00 Pg
ANJ  54.250 1.00 Sg
# 2007 03 18 00 13 16.500000 35.531 52.632   6.6  2.9 0.0 0.0 0.0      1315
TBB  16.440 1.00 Pg
SHM  10.900 1.00 Pg
SFB  21.470 1.00 Pg
RAZ  37.150 1.00 Pn
PRN  13.250 1.00 Pg
MHD  28.690 1.00 Pg
LAS   5.570 1.00 Pg
GLO  26.310 1.00 Pg
FIR   2.660 1.00 Pg
ANJ  18.690 1.00 Pg
ANJ  32.070 1.00 Sg
SHM  19.860 1.00 Sg
PRN  24.660 1.00 Sg
LAS  10.320 1.00 Sg
FIR   5.460 1.00 Sg
TBB  29.270 1.00 Sg
SFB  38.030 1.00 Sg
# 2007 03 18 12 18 03.300000 35.052 50.325   5.0  2.2 0.0 0.0 0.0      1316
RAZ   8.660 1.00 Pg
SHM  42.970 1.00 Pn
DMV  27.700 1.00 Pg
RAZ  15.130 1.00 Sg
TBB  20.680 1.00 Pg
# 2007 03 18 21 34 27.200000 37.242 53.543   6.6  2.0 0.0 0.0 0.0      1317
GLO  14.070 1.00 Pg
LAS  33.330 1.00 Pn
PRN  26.100 1.00 Pg
SHM  25.800 1.00 Pg
GLO  23.750 1.00 Sg
FIR  31.300 1.00 Pg
# 2007 03 19 04 06 25.400000 35.734 52.057  12.7  1.8 0.0 0.0 0.0      1318
ANJ  20.170 0.00 Pg
DMV   3.200 1.00 Pg
FIR  10.290 1.00 Pg
LAS   7.380 0.00 Pg
PRN   9.580 1.00 Pg
SFB  25.460 1.00 Pg
SHM  10.750 0.00 Pg
TBB  14.940 1.00 Pg
DMV   6.600 1.00 Sg
FIR  18.850 1.00 Sg
PRN  17.260 1.00 Sg
TBB  24.950 1.00 Sg
# 2007 03 19 11 57 10.300000 36.529 52.760  13.1  1.9 0.0 0.0 0.0      1319
ANJ  25.510 1.00 Pg
GLO  15.710 1.00 Pg
PRN   9.020 1.00 Pg
SHM  15.680 1.00 Pg
SHM  26.320 1.00 Sg
PRN  16.540 1.00 Sg
# 2007 03 20 02 53 53.800000 35.502 53.465  24.4  1.6 0.0 0.0 0.0      1320
ANJ   8.000 1.00 Pg
FIR  17.560 0.00 Pg
GLO  19.020 1.00 Pg
LAS   8.620 1.00 Pg
PRN  22.810 1.00 Pg
SHM  -0.390 0.00 Pg
LAS  15.330 1.00 Sg
# 2007 03 20 09 22 53.200000 36.577 49.725   2.5  3.1 0.0 0.0 0.0      1321
GLO  52.600 1.00 Pn
MHD  22.250 1.00 Pg
PRN  35.220 1.00 Pn
RAZ  21.070 1.00 Pg
SHM  51.210 0.00 Pn
TBB  38.460 1.00 Pn
MRD  60.250 1.00 Pn
SHB  57.140 1.00 Pn
DMV  36.560 1.00 Pn
RAZ  37.670 1.00 Sg
MHD  36.370 1.00 Sg
# 2007 03 20 19 09 24.200000 35.565 53.368  10.7  0.8 0.0 0.0 0.0      1322
ANJ   8.430 1.00 Pg
LAS   7.490 1.00 Pg
SHM   4.840 1.00 Pg
SHM   8.780 1.00 Sg
LAS  12.290 1.00 Sg
ANJ  14.650 1.00 Sg
FIR   9.400 1.00 Pg
FIR  16.020 1.00 Sg
# 2007 03 20 21 15 02.000000 35.558 53.350  12.4  1.1 0.0 0.0 0.0      1323
ANJ   8.730 1.00 Pg
SHM   5.210 1.00 Pg
SHM   8.950 1.00 Sg
ANJ  15.350 1.00 Sg
LAS  12.220 1.00 Sg
PRN  20.590 1.00 Pg
LAS   6.760 1.00 Pg
# 2007 03 21 16 57 39.600000 36.198 52.669   9.2  1.4 0.0 0.0 0.0      1324
DMV  14.690 1.00 Pg
FIR  10.170 1.00 Pg
GLO  18.350 1.00 Pg
LAS  15.220 1.00 Pg
PRN   6.030 1.00 Pg
SHM  11.280 1.00 Pg
FIR  18.040 1.00 Sg
LAS  26.680 1.00 Sg
PRN  11.430 1.00 Sg
SHM  20.000 1.00 Sg
DMV  25.540 1.00 Sg
# 2007 03 21 19 18 40.400000 34.897 53.940  14.6  2.2 0.0 0.0 0.0      1325
ANJ  10.080 1.00 Pg
DMV  29.490 1.00 Pg
FIR  21.880 1.00 Pg
GLO  29.160 1.00 Pg
LAS  17.690 1.00 Pg
PRN  32.830 1.00 Pn
SFB  26.280 1.00 Pg
SHM  18.550 1.00 Pg
TBB  30.240 1.00 Pn
ZEF  38.840 1.00 Pn
SAD  47.220 1.00 Pn
KLH  43.890 0.00 Pn
ANJ  17.980 1.00 Sg
FIR  38.520 1.00 Sg
LAS  30.180 1.00 Sg
SHM  33.310 1.00 Sg
# 2007 03 21 21 14 59.200000 34.674 53.407  13.0  2.4 0.0 0.0 0.0      1326
ANJ  15.960 1.00 Pg
DMV  25.840 1.00 Pg
FIR  19.870 1.00 Pg
GAR  45.920 0.00 Pn
KLH  34.850 1.00 Pn
LAS  15.070 1.00 Pg
RAZ  47.070 1.00 Pn
SFB  17.960 1.00 Pg
SHM  20.410 1.00 Pg
TBB  25.150 1.00 Pg
ZEF  34.100 1.00 Pn
GLO  32.350 1.00 Pn
PRN  30.890 1.00 Pg
MEH  52.910 1.00 Pn
BAF  54.170 1.00 Pn
ANJ  28.380 1.00 Sg
FIR  34.930 1.00 Sg
LAS  25.670 1.00 Sg
SFB  31.740 1.00 Sg
SHM  35.910 1.00 Sg
# 2007 03 21 21 36 57.600000 35.757 51.914  12.8  1.7 0.0 0.0 0.0      1327
DMV   4.120 1.00 Pg
FIR  12.140 1.00 Pg
LAS  16.640 1.00 Pg
PRN   9.990 1.00 Pg
RAZ  29.240 1.00 Pg
SFB  26.010 1.00 Pg
SHM  19.980 1.00 Pg
TBB  14.590 1.00 Pg
DMV   7.420 1.00 Sg
FIR  22.260 1.00 Sg
GLO  30.050 1.00 Pg
LAS  29.720 1.00 Sg
PRN  18.090 1.00 Sg
SHM  34.860 1.00 Sg
TBB  24.970 1.00 Sg
ANJ  29.590 1.00 Pg
# 2007 03 22 01 23 06.600000 35.646 52.195  11.8  1.8 0.0 0.0 0.0      1328
ANJ  25.310 1.00 Pg
FIR   7.730 1.00 Pg
GLO  29.800 0.50 Pg
LAS  12.080 1.00 Pg
PRN  10.160 1.00 Pg
RAZ  31.880 1.00 Pn
SFB  22.850 1.00 Pg
SHM  16.370 1.00 Pg
TBB  13.270 1.00 Pg
FIR  15.030 1.00 Sg
LAS  21.820 1.00 Sg
PRN  19.440 1.00 Sg
TBB  23.830 1.00 Sg
SHM  29.390 1.00 Sg
SFB  39.590 1.00 Sg
# 2007 03 22 12 18 27.100000 35.975 53.076   6.3  1.6 0.0 0.0 0.0      1329
ANJ  15.340 1.00 Pg
GLO  15.140 1.00 Pg
LAS  11.940 1.00 Pg
PRN  12.950 1.00 Pg
SHM   4.630 1.00 Pg
SHM   8.090 1.00 Sg
PRN  22.640 1.00 Sg
LAS  18.720 1.00 Sg
# 2007 03 22 17 50 30.700000 34.655 50.524  12.5  1.9 0.0 0.0 0.0      1330
DMV  27.830 1.00 Pg
FIR  34.280 1.00 Pn
KLH  28.950 1.00 Pg
RAZ  16.150 1.00 Pg
SFB  25.940 1.00 Pg
ZEF  42.540 0.00 Pn
RAZ  28.220 1.00 Sg
MHD  18.680 1.00 Pg
KLH  49.800 1.00 Sg
# 2007 03 23 09 48 17.400000 35.318 53.638  18.0  1.7 0.0 0.0 0.0      1331
ANJ   6.440 1.00 Pg
FIR  -0.140 0.00 Pg
SHM  11.260 1.00 Pg
TBB  13.620 0.00 Pg
ANJ   9.580 1.00 Sg
SHM  18.320 1.00 Sg
LAS  10.120 1.00 Pg
# 2007 03 23 13 30 39.500000 35.919 53.549  20.0  1.5 0.0 0.0 0.0      1332
SHM   5.550 1.00 Pg
SFB  13.000 0.00 Pn
TBB  11.620 0.00 Pg
GLO  11.650 1.00 Pg
DMV   1.380 0.00 Pg
ANJ  10.090 1.00 Pg
SHM  10.130 1.00 Sg
GLO  21.250 1.00 Sg
ANJ  18.210 1.00 Sg
LAS  24.470 1.00 Sg
# 2007 03 23 16 46 37.800000 35.138 53.273   5.0  0.8 0.0 0.0 0.0      1333
ANJ  11.590 1.00 Pg
LAS   6.480 1.00 Pg
SHM  11.920 1.00 Pg
SFB  -2.180 0.00 Pg
LAS  11.160 1.00 Sg
ANJ  19.150 1.00 Sg
SHM  21.160 1.00 Sg
FIR  -12.410 0.00 Pg
DMV  -7.540 0.00 Pg
# 2007 03 24 05 09 13.800000 35.624 51.948   3.9  1.4 0.0 0.0 0.0      1334
DMV   0.990 1.00 Pg
FIR  11.700 1.00 Pg
MHD  18.740 1.00 Pg
RAZ  15.360 0.00 Pg
SFB  23.150 1.00 Pg
TBB  11.680 1.00 Pg
ANJ  29.290 1.00 Pg
LAS  15.720 1.00 Pg
DMV   2.910 1.00 Sg
TBB  20.790 1.00 Sg
SFB  40.150 1.00 Sg
MHD  32.820 1.00 Sg
LAS  27.280 1.00 Sg
FIR  21.250 1.00 Sg
# 2007 03 25 08 50 45.300000 35.594 51.418   7.1  1.3 0.0 0.0 0.0      1335
AFJ   6.650 1.00 Pg
DMV   9.350 1.00 Pg
MHD  11.280 1.00 Pg
DMV  15.870 1.00 Sg
AFJ  11.570 1.00 Sg
# 2007 03 25 20 28 48.400000 36.426 51.600   5.2  2.2 0.0 0.0 0.0      1336
AFJ  10.250 1.00 Pg
FIR  22.000 1.00 Pg
MHD  19.040 1.00 Pg
RAZ  30.570 1.00 Pg
SFB  38.000 1.00 Pn
SHM  26.830 1.00 Pg
FIR  37.980 1.00 Sg
GLO  31.780 1.00 Pg
PRN  10.190 1.00 Pg
AFJ  18.970 1.00 Sg
LAS  27.990 1.00 Pg
# 2007 03 26 08 52 09.400000 35.573 51.496   4.1  2.0 0.0 0.0 0.0      1337
ANJ  34.160 1.00 Pn
DMV   6.320 0.00 Pg
GLO  38.440 0.00 Pn
MHD  12.120 1.00 Pg
PRN  16.620 1.00 Pg
RAZ  22.600 0.00 Pg
SFB  24.440 1.00 Pg
TBB  11.200 1.00 Pg
DMV  13.500 1.00 Sg
# 2007 03 26 14 28 03.100000 36.659 50.152   4.0  3.3 0.0 0.0 0.0      1338
ANJ  53.200 0.00 Pn
AZR  54.600 1.00 Pn
DMV  33.160 1.00 Pn
FIR  41.310 0.00 Pn
GLO  48.040 1.00 Pn
LAS  45.200 0.00 Pn
MHD  18.910 0.00 Pg
PRN  30.860 1.00 Pn
RAZ  22.790 1.00 Pg
SFB  47.050 0.00 Pn
SHM  45.920 0.00 Pn
MHD  32.850 1.00 Sg
# 2007 03 27 08 35 18.500000 35.628 53.097  14.2  1.2 0.0 0.0 0.0      1339
SHM   5.120 1.00 Pg
LAS   5.400 1.00 Pg
ANJ  12.650 1.00 Pg
SHM   8.780 1.00 Sg
LAS   9.600 1.00 Sg
ANJ  21.830 1.00 Sg
# 2007 03 27 09 37 18.000000 35.673 51.437  17.2  1.6 0.0 0.0 0.0      1340
FIR  19.360 1.00 Pg
MHD  11.790 1.00 Pg
FIR  33.960 1.00 Sg
SFB  25.960 1.00 Pg
RAZ  39.370 1.00 Sg
TBB  13.370 1.00 Pg
# 2007 03 27 09 55 54.500000 35.585 51.501   9.7  1.6 0.0 0.0 0.0      1341
SFB  24.620 1.00 Pg
RAZ  23.530 1.00 Pg
FIR  18.370 1.00 Pg
RAZ  40.210 1.00 Sg
FIR  31.950 1.00 Sg
SFB  42.480 1.00 Sg
TBB  11.670 1.00 Pg
# 2007 03 27 19 18 21.900000 34.275 51.792   8.0  2.2 0.0 0.0 0.0      1342
ANJ  36.540 1.00 Pn
FIR  27.910 1.00 Pg
KLH  17.590 1.00 Pg
SFB   6.910 1.00 Pg
SHM  34.120 1.00 Pn
ZEF  26.160 1.00 Pg
SFB  12.310 1.00 Sg
KLH  30.890 1.00 Sg
# 2007 03 28 06 52 58.600000 37.124 49.593  10.0  2.7 0.0 0.0 0.0      1343
RAZ  32.210 1.00 Pg
FIR  48.920 1.00 Pn
DMV  43.890 1.00 Pn
AFJ  37.970 1.00 Pn
SFB  55.870 1.00 Pn
# 2007 03 28 08 38 19.900000 36.261 51.954  19.3  2.0 0.0 0.0 0.0      1344
AFJ   8.760 1.00 Pg
FIR  17.770 0.00 Pg
GLO  26.270 1.00 Pg
PRN   5.790 0.00 Pg
RAZ  31.410 1.00 Pn
SFB  36.200 0.00 Pn
SHM  21.800 1.00 Pg
SHM  37.590 1.00 Sg
DMV  22.100 1.00 Sg
# 2007 03 28 15 05 54.900000 35.750 49.400   4.0  3.6 0.0 0.0 0.0      1345
AFJ  32.650 1.00 Pn
DMV  36.680 1.00 Pn
FIR  46.930 0.00 Pn
GHG  44.330 1.00 Pn
KLH  48.560 1.00 Pn
LIN  35.940 1.00 Pn
MHD  17.290 0.00 Pg
RAZ   7.030 0.00 Pg
SFB  44.330 1.00 Pn
ZEF  58.620 1.00 Pn
MHD  31.960 1.00 Sg
AZR  53.270 1.00 Pn
MRD  64.200 1.00 Pn
# 2007 03 29 23 27 20.000000 35.298 53.077   5.0  2.3 0.0 0.0 0.0      1346
AFJ  22.300 1.00 Pg
FIR   7.520 1.00 Pg
GLO  24.320 1.00 Pg
KLH  39.160 1.00 Pn
SFB  20.380 1.00 Pg
TBB  20.530 1.00 Pg
AFJ  39.020 1.00 Sg
SFB  36.080 1.00 Sg
ZEF  41.410 1.00 Pn
FIR  13.960 1.00 Sg
TBB  36.110 1.00 Sg
# 2007 03 31 11 08 40.900000 36.889 53.261  12.7  1.4 0.0 0.0 0.0      1347
SHM  19.650 1.00 Pg
LAS  27.360 1.00 Pg
GLO  11.220 1.00 Pg
GLO  19.090 1.00 Sg
ANJ  27.350 1.00 Pg
SHM  34.090 1.00 Sg
# 2007 03 31 18 26 58.500000 36.366 51.607  10.0  2.5 0.0 0.0 0.0      1348
ANJ  36.730 0.00 Pn
DMV  15.570 1.00 Pg
FIR  21.770 1.00 Pg
MHD  18.290 1.00 Pg
RAZ  28.690 0.00 Pg
SFB  35.220 1.00 Pn
SHM  26.330 1.00 Pg
TBB  24.690 1.00 Pg
DMV  26.230 1.00 Sg
FIR  36.700 1.00 Sg
MHD  31.960 1.00 Sg
TBB  43.430 1.00 Sg
GLO  31.920 1.00 Pg
# 2007 03 31 18 29 54.300000 36.365 51.588  13.1  3.0 0.0 0.0 0.0      1349
ANJ  35.280 1.00 Pn
DMV  15.520 1.00 Pg
FIR  21.460 1.00 Pg
IL3  17.650 1.00 Pg
MHD  18.120 1.00 Pg
SHM  26.330 1.00 Pg
RAZ  28.600 1.00 Pg
MHD  32.180 1.00 Sg
DMV  26.980 1.00 Sg
FIR  37.410 1.00 Sg
SFB  35.460 1.00 Pn
TBB  24.770 1.00 Pg
TBB  42.890 1.00 Sg
PRN  10.090 1.00 Pg
GLO  31.000 1.00 Pn
# 2007 04 02 15 53 21.100000 35.109 49.178   7.7  3.0 0.0 0.0 0.0      1350
AFJ  36.950 1.00 Pn
DMV  39.780 1.00 Pn
GHG  38.220 1.00 Pn
RAZ  12.370 1.00 Pg
PRN  44.510 1.00 Pn
IL3  28.040 1.00 Pg
VIS  33.060 1.00 Pn
RAZ  21.710 1.00 Sg
MHD  42.140 1.00 Sg
# 2007 04 03 22 27 37.000000 35.887 53.096   2.0  3.7 0.0 0.0 0.0      1351
AFJ  20.200 1.00 Pg
ANJ  13.670 1.00 Pg
CHK  59.570 1.00 Pn
DMV  16.330 1.00 Pg
FIR   6.650 1.00 Pg
GLO  14.910 1.00 Pg
KLH  45.920 1.00 Pn
LAS   9.280 1.00 Pg
MEH  71.880 0.00 Pn
MHD  34.970 1.00 Pn
MYA  85.200 1.00 Pn
RAZ  44.570 0.00 Pn
SFB  30.120 1.00 Pg
SHM   2.570 0.00 Pg
ZEF  47.950 0.00 Pn
SHM   5.670 1.00 Sg
BAF  72.910 1.00 Pn
SFR  65.500 0.00 Pn
SHV  62.890 1.00 Pn
FIR  12.170 1.00 Sg
# 2007 04 05 04 46 39.600000 36.718 52.918   0.5  1.6 0.0 0.0 0.0      1352
GLO  14.060 1.00 Pg
PRN  13.240 1.00 Pg
SFB  40.050 1.00 Pn
PRN  22.840 1.00 Sg
DMV  23.970 1.00 Pg
ANJ  27.860 1.00 Pg
DMV  41.710 1.00 Sg
# 2007 04 05 19 50 55.900000 35.322 52.902   2.8  2.7 0.0 0.0 0.0      1353
ANJ  14.630 1.00 Pg
CHK  56.880 0.00 Pn
GLO  25.830 1.00 Pg
KLH  24.840 0.00 Pn
KOO  87.610 1.00 Pn
LAS   1.160 1.00 Pg
MEH  63.980 1.00 Pn
PRN  18.810 1.00 Pg
SAD  54.290 1.00 Pn
SFR  68.530 1.00 Pn
SHM   9.930 1.00 Pg
ZEF  41.820 1.00 Pn
BAF  66.250 1.00 Pn
TEG  81.260 1.00 Pn
LAS   3.220 1.00 Sg
ANJ  26.430 1.00 Sg
PRN  33.630 1.00 Sg
SHM  18.310 1.00 Sg
# 2007 04 06 11 37 39.800000 35.415 49.026   4.7  3.1 0.0 0.0 0.0      1354
AFJ  37.370 1.00 Pn
DMV  42.210 0.00 Pn
MHD  23.300 0.00 Pg
RAZ  13.300 1.00 Pg
DHR  37.980 1.00 Pn
KOM  31.050 1.00 Pg
VIS  34.700 1.00 Pn
PRN  44.790 1.00 Pn
RAZ  23.130 1.00 Sg
# 2007 04 06 12 02 18.600000 36.164 52.723   4.0  2.1 0.0 0.0 0.0      1355
FIR   9.780 1.00 Pg
GLO  17.460 1.00 Pg
PRN   7.100 1.00 Pg
SFB  35.470 0.00 Pn
SHM  10.150 1.00 Pg
# 2007 04 06 20 02 17.800000 35.357 50.902  10.2  1.7 0.0 0.0 0.0      1356
DMV  17.280 1.00 Pg
FIR  27.500 1.00 Pg
MHD   6.890 1.00 Pg
RAZ  14.410 1.00 Pg
SFB  26.720 1.00 Pg
RAZ  25.210 1.00 Sg
MHD  12.470 1.00 Sg
# 2007 04 07 21 39 28.100000 35.276 52.379  12.6  2.1 0.0 0.0 0.0      1357
LAS   8.530 1.00 Pg
DMV   7.470 1.00 Pg
SFB  17.150 1.00 Pg
LAS  16.130 1.00 Sg
TBB  11.690 1.00 Pg
SFB  28.690 1.00 Sg
# 2007 04 08 03 21 36.300000 35.943 53.242   5.0  1.1 0.0 0.0 0.0      1358
ANJ  12.980 1.00 Pg
DMV  18.900 1.00 Pg
FIR   8.660 1.00 Pg
GLO  13.110 1.00 Pg
SHM   3.390 1.00 Pg
SHM   4.630 1.00 Sg
SFB  32.210 1.00 Pg
LAS  11.270 1.00 Pg
LAS  18.970 1.00 Sg
# 2007 04 08 11 48 52.600000 35.897 53.151   8.8  1.5 0.0 0.0 0.0      1359
ANJ  13.630 1.00 Pg
DMV  16.790 1.00 Pg
LAS   9.570 1.00 Pg
SFB  30.500 1.00 Pg
SHM   2.370 1.00 Pg
SHM   6.070 1.00 Sg
LAS  17.410 1.00 Sg
DMV  30.450 1.00 Sg
ANJ  23.510 1.00 Sg
TBB  26.820 1.00 Pg
GLO  15.160 1.00 Pg
# 2007 04 08 15 20 13.400000 35.653 49.946  13.4  2.1 0.0 0.0 0.0      1360
AFJ  26.510 1.00 Pg
DMV  29.140 1.00 Pg
FIR  39.610 0.50 Pn
MHD  10.950 1.00 Pg
RAZ   5.050 1.00 Pg
SFB  36.850 1.00 Pn
SHM  47.340 0.00 Pn
KLH  43.380 1.00 Pn
RAZ   8.690 1.00 Sg
MHD  18.930 1.00 Sg
# 2007 04 09 06 57 52.300000 35.562 53.214  14.0  1.2 0.0 0.0 0.0      1361
ANJ  10.270 1.00 Pg
SHM   4.830 1.00 Pg
SFB  26.240 1.00 Pg
LAS   4.720 0.00 Pg
FIR   7.130 1.00 Pg
DMV  17.510 1.00 Pg
FIR  13.310 1.00 Sg
SHM   9.580 1.00 Sg
ANJ  19.170 1.00 Sg
LAS   9.660 1.00 Sg
# 2007 04 09 11 06 40.400000 35.342 53.301  16.2  2.0 0.0 0.0 0.0      1362
ANJ   9.810 1.00 Pg
ANJ  16.790 1.00 Sg
SHM   8.840 1.00 Pg
LAS   5.930 1.00 Pg
GLO  22.750 1.00 Pg
LAS  10.190 1.00 Sg
SHM  15.960 1.00 Sg
PRN  22.720 1.00 Pg
# 2007 04 09 15 14 49.200000 35.336 52.149  17.9  2.4 0.0 0.0 0.0      1363
AFJ  11.900 1.00 Pg
DMV   4.760 0.00 Pg
FIR  10.450 1.00 Pg
MHD  23.010 1.00 Pg
SFB  18.260 1.00 Pg
DMV  10.020 1.00 Sg
FIR  19.530 1.00 Sg
ANJ  25.680 1.00 Pg
LAS  12.280 1.00 Pg
SHM  18.950 1.00 Pg
RAZ  30.240 1.00 Pn
LAS  21.340 1.00 Sg
# 2007 04 09 15 18 14.600000 36.439 52.357  15.6  1.5 0.0 0.0 0.0      1364
PRN   4.700 1.00 Pg
FIR  15.700 1.00 Pg
DMV  16.490 1.00 Pg
DMV  28.450 1.00 Sg
PRN   8.320 1.00 Sg
# 2007 04 10 14 16 50.900000 35.338 52.177  10.3  2.5 0.0 0.0 0.0      1365
AFJ  11.250 1.00 Pg
ANJ  25.540 1.00 Pg
DMV   4.360 1.00 Pg
FIR  10.030 1.00 Pg
GLO  33.170 0.50 Pg
IL3  16.900 1.00 Pg
LAS  11.860 1.00 Pg
MHD  22.560 1.00 Pg
PRN  16.250 1.00 Pg
RAZ  31.860 1.00 Pn
SFB  17.900 1.00 Pg
SHM  18.240 1.00 Pg
TBB   9.220 1.00 Pg
DMV   9.600 1.00 Sg
FIR  18.310 1.00 Sg
AFJ  20.970 1.00 Sg
LAS  20.620 1.00 Sg
MHD  40.520 1.00 Sg
PRN  29.010 1.00 Sg
SFB  31.530 1.00 Sg
SHM  31.640 1.00 Sg
TBB  15.920 1.00 Sg
# 2007 04 10 23 57 51.000000 35.166 51.486  18.9  1.5 0.0 0.0 0.0      1366
SFB  18.370 1.00 Pg
RAZ  23.150 1.00 Pg
LAS  23.120 1.00 Pg
FIR  20.420 1.00 Pg
SFB  32.350 1.00 Sg
FIR  36.080 1.00 Sg
LAS  38.210 1.00 Sg
RAZ  41.050 1.00 Sg
# 2007 04 11 00 22 45.500000 36.479 52.606  13.1  2.2 0.0 0.0 0.0      1367
AFJ  17.040 1.00 Pg
ANJ  26.170 1.00 Pg
FIR  15.210 1.00 Pg
LAS  20.460 1.00 Pg
RAZ  42.110 0.50 Pn
SFB  35.400 1.00 Pn
SHM  15.870 1.00 Pg
GLO  18.240 1.00 Pg
PRN   6.080 0.50 Pg
PRN  11.920 1.00 Sg
FIR  27.030 1.00 Sg
SHM  27.290 1.00 Sg
AFJ  30.270 1.00 Sg
LAS  36.140 1.00 Sg
# 2007 04 11 06 38 20.700000 35.630 53.297  24.1  0.9 0.0 0.0 0.0      1368
ANJ  10.630 1.00 Pg
SHM   5.080 1.00 Pg
SHM   9.340 1.00 Sg
LAS   7.470 1.00 Pg
