# 2021 08 08 06 04 49.90  26.903  55.033  19.9 0.00 0.00 0.00  0.3    100000
# 2021 11 15 05 04 33.00  27.509  56.169  12.0 0.00 0.00 0.00  0.4    100091
BNDS   2.940   1.0 P
BNB    7.320   1.0 P
MZN1  27.860   1.0 P
KBAM  43.080   1.0 P
CHMN  43.940   1.0 P
MZN1  47.520   1.0 S
# 2021 11 15 05 58 25.70  27.601  56.220  10.0 0.00 0.00 0.00  0.5    100092
BNB    6.700   1.0 P
MZN1  28.380   1.0 P
JASK  41.000   1.0 P
KBAM  43.900   1.0 P
CHMN  44.220   1.0 P
# 2021 11 15 06 23 13.00  27.521  55.978  28.0 0.00 0.00 0.00  0.2    100093
BNB   11.680   1.0 P
MZN1  25.860   1.0 P
JASK  39.240   1.0 P
CHMN  44.600   1.0 P
# 2021 11 15 06 43 48.40  27.576  56.193  14.6 0.00 0.00 0.00  0.4    100094
BNDS   4.560   1.0 P
BNB    6.720   1.0 P
MZN1  27.620   1.0 P
KBAM  42.680   1.0 P
CHMN  42.920   1.0 P
UOSS  43.970   1.0 P
KHGB  46.600   1.0 P
GHIR  47.880   1.0 P
JSSH  35.640   1.0 P
KRBR  38.860   0.0 P
# 2021 11 15 07 10 25.50  27.604  56.055  13.2 0.00 0.00 0.00  0.3    100095
BNB    9.780   1.0 P
MZN1  26.160   1.0 P
JASK  41.300   1.0 P
KBAM  44.640   1.0 P
CHMN  45.580   1.0 P
# 2021 11 15 07 44 53.60  27.568  56.229  11.0 0.00 0.00 0.00  0.4    100096
BNDS   5.600   1.0 P
BNB    6.480   1.0 P
MZN1  29.660   1.0 P
JASK  39.340   1.0 P
KBAM  43.920   1.0 P
CHMN  44.580   1.0 P
UOSS  45.040   1.0 P
KHGB  48.240   1.0 P
KSHB  49.000   1.0 P
MZN1  49.420   1.0 S
GHIR  50.260   1.0 P
KRBR  41.030   1.0 P
JSSH  35.900   1.0 P
LMD1  47.130   1.0 P
# 2021 11 15 08 18 12.70  27.604  56.224  10.0 0.00 0.00 0.00  0.4    100097
BNDS   5.100   1.0 P
BNB    8.080   1.0 P
MZN1  29.200   1.0 P
KBAM  43.260   1.0 P
CHMN  44.120   1.0 P
KHGB  47.540   1.0 P
# 2021 11 15 09 14 12.60  27.573  56.209  14.0 0.00 0.00 0.00  0.6    100098
BNDS   4.760   1.0 P
BNB    8.000   1.0 P
MZN1  28.180   1.0 P
JASK  39.940   1.0 P
CHMN  43.680   1.0 P
KBAM  43.800   1.0 P
MZN1  50.360   1.0 S
# 2021 11 15 09 45 23.90  27.573  56.238  15.0 0.00 0.00 0.00  0.4    100099
BNDS   5.080   1.0 P
BNB    5.960   1.0 P
MZN1  27.140   1.0 P
KBAM  41.980   1.0 P
CHMN  42.800   1.0 P
UOSS  43.570   1.0 P
KHGB  46.360   1.0 P
MZN1  49.280   1.0 S
GHIR  48.400   1.0 P
KRBR  39.190   1.0 P
JSSH  34.800   1.0 P
# 2021 11 15 09 55 01.90  27.619  56.150   9.7 0.00 0.00 0.00  0.5    100100
BNDS   5.480   1.0 P
BNB    7.420   1.0 P
BNB   13.780   1.0 S
MZN1  26.500   1.0 P
KRBR  38.320   0.0 P
JASK  40.060   1.0 P
KBAM  43.680   1.0 P
CHMN  43.820   1.0 P
# 2021 11 15 10 14 18.30  27.639  56.237  10.0 0.00 0.00 0.00  0.4    100101
BNDS   4.800   1.0 P
BNB    6.880   1.0 P
BNB   12.020   1.0 S
MZN1  28.780   1.0 P
JASK  40.240   1.0 P
KBAM  42.600   1.0 P
CHMN  42.740   1.0 P
KHGB  46.120   1.0 P
# 2021 11 15 10 52 25.50  27.564  56.194  17.0 0.00 0.00 0.00  0.3    100102
BNDS   5.080   1.0 P
BNB    6.860   1.0 P
BNB   12.200   1.0 S
MZN1  26.980   1.0 P
KRBR  36.440   0.0 P
JASK  38.160   1.0 P
KBAM  42.720   1.0 P
CHMN  42.880   1.0 P
KHGB  46.320   1.0 P
# 2021 11 15 11 15 42.10  27.501  56.241  19.8 0.00 0.00 0.00  0.4    100103
BNDS   5.340   1.0 P
BNB    7.000   1.0 P
MZN1  29.560   1.0 P
KBAM  42.420   1.0 P
CHMN  44.280   1.0 P
KHGB  48.480   1.0 P
MZN1  51.200   1.0 S
# 2021 11 15 11 24 15.00  27.506  56.117  11.9 0.00 0.00 0.00  0.4    100104
BNDS   3.220   1.0 P
BNB    7.600   1.0 P
MZN1  27.740   1.0 P
JASK  39.540   1.0 P
KBAM  44.120   1.0 P
CHMN  45.080   1.0 P
MZN1  47.480   1.0 S
KHGB  48.400   1.0 P
GHIR  48.620   1.0 P
JSSH  36.610   1.0 P
LMD1  46.950   1.0 P
KRBR  39.590   0.0 P
# 2021 11 15 12 21 30.70  27.643  56.171   5.0 0.00 0.00 0.00  0.5    100105
BNDS   4.960   1.0 P
BNB   13.500   1.0 S
MZN1  28.740   1.0 P
JASK  42.500   1.0 P
KBAM  43.680   1.0 P
CHMN  44.160   1.0 P
KHGB  47.300   1.0 P
# 2021 11 15 13 07 48.70  27.599  56.176  10.0 0.00 0.00 0.00  0.4    100106
BNDS   4.140   1.0 P
BNB    7.140   1.0 P
BNB   13.500   1.0 S
MZN1  27.940   1.0 P
JASK  39.540   1.0 P
KBAM  42.940   1.0 P
CHMN  43.180   1.0 P
KHGB  47.120   1.0 P
# 2021 11 15 13 28 14.90  27.542  56.229  10.0 0.00 0.00 0.00  0.3    100107
BNDS   3.460   1.0 P
BNB    5.680   1.0 P
MZN1  28.520   1.0 P
JASK  39.280   1.0 P
KBAM  43.340   1.0 P
CHMN  43.880   1.0 P
KHGB  47.400   1.0 P
# 2021 11 15 13 36 11.70  27.588  56.148  17.4 0.00 0.00 0.00  0.3    100108
BNDS   4.600   1.0 P
BNB    7.500   1.0 P
BNB   14.000   1.0 S
MZN1  26.760   1.0 P
JASK  39.200   1.0 P
JHRM  41.300   1.0 P
KBAM  42.300   1.0 P
CHMN  42.880   1.0 P
UOSS  43.340   1.0 P
LMD1  44.100   1.0 P
KHGB  46.080   1.0 P
KSHB  46.120   1.0 P
MZN1  46.800   1.0 S
JSSH  34.570   1.0 P
KRBR  36.900   0.0 P
GHIR  47.040   1.0 P
# 2021 11 15 13 48 53.20  27.646  56.130   8.1 0.00 0.00 0.00  0.3    100109
BNDS   4.920   1.0 P
BNB    8.300   1.0 P
BNB   14.920   1.0 S
MZN1  26.700   1.0 P
JASK  41.080   1.0 P
CHMN  43.400   1.0 P
KBAM  43.460   1.0 P
KHGB  46.420   1.0 P
# 2021 11 15 14 24 53.00  27.510  56.139  15.4 0.00 0.00 0.00  0.3    100110
BNDS   3.700   1.0 P
BNB    7.360   1.0 P
MZN1  26.940   1.0 P
UOSS  43.020   1.0 P
KBAM  43.540   1.0 P
CHMN  44.040   1.0 P
KHGB  47.020   1.0 P
MZN1  47.060   1.0 S
GHIR  47.900   1.0 P
KRBR  39.690   1.0 P
# 2021 11 15 14 37 31.40  27.516  56.124  17.4 0.00 0.00 0.00  0.3    100111
BNDS   4.680   1.0 P
BNB    8.760   1.0 P
BNB   15.060   1.0 S
MZN1  28.080   1.0 P
JASK  39.540   1.0 P
KBAM  44.180   1.0 P
CHMN  45.780   1.0 P
KHGB  47.880   1.0 P
KSHB  48.120   1.0 P
# 2021 11 15 14 38 51.80  27.587  56.201  14.2 0.00 0.00 0.00  0.2    100112
BNDS   5.580   1.0 P
BNB    7.380   1.0 P
BNB   13.440   1.0 S
MZN1  28.420   1.0 P
KBAM  43.200   1.0 P
CHMN  44.500   1.0 P
# 2021 11 15 14 47 45.90  27.613  56.101   5.0 0.00 0.00 0.00  0.2    100113
BNDS   4.640   1.0 P
MZN1  28.160   1.0 P
JASK  41.940   1.0 P
KBAM  44.460   1.0 P
CHMN  45.120   1.0 P
KHGB  47.940   1.0 P
# 2021 11 15 15 02 22.40  27.512  56.180  14.2 0.00 0.00 0.00  0.5    100114
BNDS   3.260   1.0 P
BNB    6.300   1.0 P
BNB   12.500   1.0 S
MZN1  28.160   1.0 P
JASK  38.180   1.0 P
KBAM  43.520   1.0 P
CHMN  44.200   1.0 P
KHGB  46.800   1.0 P
# 2021 11 15 15 49 37.20  27.575  56.202  10.3 0.00 0.00 0.00  0.3    100115
BNB    7.540   1.0 P
MZN1  28.400   1.0 P
JASK  40.040   1.0 P
KBAM  44.040   1.0 P
CHMN  44.800   1.0 P
KHGB  47.460   1.0 P
KSHB  49.000   1.0 P
# 2021 11 15 15 55 11.60  27.579  56.029   6.0 0.00 0.00 0.00  0.4    100116
BNDS   4.120   1.0 P
MZN1  27.240   1.0 P
JASK  42.460   1.0 P
KBAM  45.360   1.0 P
CHMN  45.780   1.0 P
KHGB  48.040   1.0 P
# 2021 11 15 16 03 24.70  27.625  56.141  10.0 0.00 0.00 0.00  0.3    100117
BNDS   4.840   1.0 P
BNB    7.960   1.0 P
BNB   14.240   1.0 S
MZN1  26.680   1.0 P
JASK  41.540   0.5 P
KBAM  42.700   1.0 P
CHMN  43.900   1.0 P
# 2021 11 15 16 24 54.00  27.591  56.117  10.0 0.00 0.00 0.00  0.4    100118
BNDS   4.900   1.0 P
BNB    7.280   1.0 P
BNB   14.460   1.0 S
MZN1  26.280   1.0 P
CHMN  44.160   1.0 P
KBAM  44.240   1.0 P
# 2021 11 15 16 42 42.90  27.545  56.138  14.2 0.00 0.00 0.00  0.3    100119
BNDS   4.540   1.0 P
BNB    7.000   1.0 P
JASK  38.900   1.0 P
JHRM  41.760   1.0 P
UOSS  43.370   1.0 P
KBAM  43.500   1.0 P
CHMN  44.100   1.0 P
MZN1  46.380   1.0 S
KHGB  46.860   1.0 P
GHIR  49.080   1.0 P
JSSH  36.310   1.0 P
LMD1  45.780   1.0 P
KRBR  38.310   0.0 P
# 2021 11 15 16 52 04.30  27.454  56.162  10.0 0.00 0.00 0.00  0.2    100120
BNDS   2.400   1.0 P
BNB   12.120   1.0 S
JASK  40.120   0.0 P
KBAM  44.840   1.0 P
CHMN  45.180   1.0 P
KHGB  48.940   1.0 P
# 2021 11 15 17 04 22.50  27.612  56.164   5.0 0.00 0.00 0.00  0.5    100121
BNDS   4.460   1.0 P
BNB   12.880   1.0 S
MZN1  28.980   1.0 P
JASK  41.460   1.0 P
KBAM  44.400   1.0 P
KHGB  47.280   1.0 P
# 2021 11 15 17 22 18.70  27.567  56.219  10.6 0.00 0.00 0.00  0.4    100122
BNDS   4.900   1.0 P
BNB    7.640   1.0 P
BNB   12.020   1.0 S
MZN1  29.060   1.0 P
JASK  40.080   1.0 P
KBAM  44.260   1.0 P
UOSS  44.870   1.0 P
CHMN  44.900   1.0 P
KHGB  47.820   1.0 P
KSHB  48.840   1.0 P
# 2021 11 15 18 05 38.30  27.535  56.238  18.9 0.00 0.00 0.00  0.4    100123
BNDS   4.520   1.0 P
BNB    5.940   1.0 P
BNB   11.580   1.0 S
MZN1  28.080   1.0 P
JASK  37.740   1.0 P
KBAM  42.000   1.0 P
CHMN  42.880   1.0 P
UOSS  43.320   1.0 P
LMD1  44.940   1.0 P
KHGB  46.420   1.0 P
KSHB  47.140   1.0 P
MZN1  49.520   1.0 S
JSSH  35.010   1.0 P
KRBR  36.850   0.0 P
GHIR  48.180   1.0 P
# 2021 11 15 18 18 16.80  27.535  55.968  17.8 0.00 0.00 0.00  0.3    100124
BNB   10.300   1.0 P
MZN1  24.140   1.0 P
JASK  39.420   1.0 P
UOSS  43.040   1.0 P
KBAM  44.040   1.0 P
CHMN  44.740   1.0 P
KSHB  45.820   1.0 P
KHGB  47.340   1.0 P
GHIR  45.600   1.0 P
BNDS   3.800   1.0 P
JSSH  36.230   1.0 P
LMD1  43.680   1.0 P
KRBR  37.940   0.0 P
# 2021 11 15 18 23 01.70  27.530  56.174  10.0 0.00 0.00 0.00  0.4    100125
BNDS   3.260   1.0 P
MZN1  27.700   1.0 P
JASK  39.640   1.0 P
KBAM  43.180   1.0 P
CHMN  45.240   1.0 P
KHGB  47.640   1.0 P
# 2021 11 15 18 30 42.80  27.556  56.264   9.3 0.00 0.00 0.00  0.4    100126
BNDS   4.680   1.0 P
BNB    7.000   1.0 P
BNB   10.620   1.0 S
MZN1  29.800   1.0 P
JASK  39.740   1.0 P
KBAM  43.940   1.0 P
CHMN  44.240   1.0 P
# 2021 11 15 19 09 51.60  27.642  55.934   8.1 0.00 0.00 0.00  0.3    100127
BNDS   6.840   1.0 P
BNB   11.360   1.0 P
BNB   19.820   1.0 S
MZN1  23.180   1.0 P
KBAM  45.100   1.0 P
CHMN  45.120   1.0 P
JASK  45.880   0.0 P
KHGB  49.040   0.5 P
# 2021 11 15 19 12 14.50  27.564  56.187  12.1 0.00 0.00 0.00  0.4    100128
BNDS   3.780   1.0 P
BNB    6.440   1.0 P
BNB   12.820   1.0 S
MZN1  27.340   1.0 P
JASK  39.460   1.0 P
KBAM  42.760   1.0 P
UOSS  43.620   1.0 P
CHMN  43.620   1.0 P
KRBR  38.280   1.0 P
JSSH  35.480   1.0 P
# 2021 11 15 19 31 51.00  27.518  56.047   8.2 0.00 0.00 0.00  0.4    100129
BNDS   3.380   1.0 P
BNB    9.400   1.0 P
JASK  40.420   1.0 P
CHMN  45.040   1.0 P
KBAM  45.460   1.0 P
GHIR  48.740   1.0 P
JSSH  37.130   1.0 P
KRBR  40.150   0.0 P
# 2021 11 15 19 53 16.00  27.480  56.017  11.4 0.00 0.00 0.00  0.4    100130
BNDS   3.840   1.0 P
BNB    8.640   1.0 P
BNB   16.960   1.0 S
MZN1  26.120   1.0 P
JASK  39.880   1.0 P
CHMN  45.840   1.0 P
KBAM  46.060   1.0 P
KHGB  47.900   1.0 P
# 2021 11 15 20 06 29.40  27.605  56.166  21.6 0.00 0.00 0.00  0.3    100131
BNDS   5.600   1.0 P
BNB    7.780   1.0 P
BNB   14.040   1.0 S
MZN1  25.900   1.0 P
JASK  38.380   1.0 P
CHMN  41.640   1.0 P
KBAM  41.700   1.0 P
UOSS  43.770   1.0 P
KHGB  45.080   1.0 P
KSHB  45.420   1.0 P
GHIR  47.160   1.0 P
JSSH  35.530   1.0 P
KRBR  35.830   0.0 P
# 2021 11 15 20 14 40.20  27.618  56.180   5.0 0.00 0.00 0.00  0.2    100132
BNDS   4.700   1.0 P
BNB   13.360   1.0 S
MZN1  29.440   1.0 P
JASK  41.280   1.0 P
KBAM  43.620   1.0 P
CHMN  44.840   1.0 P
# 2021 11 15 20 16 47.10  27.631  56.158   6.0 0.00 0.00 0.00  0.4    100133
BNDS   4.600   1.0 P
MZN1  29.080   1.0 P
JASK  41.980   1.0 P
CHMN  43.960   1.0 P
KBAM  43.960   1.0 P
# 2021 11 15 20 37 55.60  27.605  56.133   6.0 0.00 0.00 0.00  0.5    100134
BNDS   4.660   1.0 P
MZN1  28.240   1.0 P
JASK  41.800   1.0 P
KBAM  44.080   1.0 P
CHMN  44.880   1.0 P
# 2021 11 15 21 20 00.00  27.574  56.092  10.0 0.00 0.00 0.00  0.3    100135
BNDS   4.160   1.0 P
BNB    8.700   1.0 P
MZN1  26.300   1.0 P
KBAM  42.600   0.5 P
KHGB  47.080   1.0 P
# 2021 11 15 21 24 17.80  27.560  56.170  16.1 0.00 0.00 0.00  0.3    100136
BNDS   4.600   1.0 P
BNB    7.080   1.0 P
MZN1  27.180   1.0 P
KBAM  42.920   1.0 P
CHMN  43.080   1.0 P
KHGB  46.460   1.0 P
MZN1  47.200   1.0 S
GHIR  47.240   1.0 P
JSSH  36.580   1.0 P
LMD1  44.570   1.0 P
KRBR  37.190   0.0 P
# 2021 11 15 21 37 37.90  27.614  56.138  10.0 0.00 0.00 0.00  0.4    100137
BNB    7.380   1.0 P
BNB   14.240   1.0 S
MZN1  26.940   1.0 P
JASK  40.660   1.0 P
KBAM  43.420   1.0 P
CHMN  44.400   1.0 P
KHGB  45.920   1.0 P
# 2021 11 15 21 54 40.50  27.634  56.196   8.9 0.00 0.00 0.00  0.1    100138
BNDS   5.140   1.0 P
BNB    7.380   1.0 P
MZN1  27.460   1.0 P
JASK  40.220   1.0 P
KBAM  42.760   1.0 P
CHMN  43.260   1.0 P
KHGB  46.420   1.0 P
# 2021 11 15 22 31 51.10  27.528  55.952  19.5 0.00 0.00 0.00  0.4    100139
BNB    9.880   1.0 P
BNB   19.140   1.0 S
MZN1  23.700   1.0 P
MZN1  42.420   1.0 S
UOSS  42.490   1.0 P
KBAM  44.440   1.0 P
CHMN  44.480   1.0 P
KHGB  46.720   1.0 P
GHIR  44.630   1.0 P
BNDS   3.660   1.0 P
KRBR  39.990   1.0 P
JSSH  35.440   1.0 P
# 2021 11 15 22 34 56.20  27.474  56.134  18.6 0.00 0.00 0.00  0.1    100140
BNDS   3.940   1.0 P
BNB    7.680   1.0 P
MZN1  27.020   1.0 P
KBAM  43.400   1.0 P
CHMN  44.540   1.0 P
KHGB  47.220   1.0 P
# 2021 11 15 22 51 21.40  27.590  56.082   7.2 0.00 0.00 0.00  0.4    100141
BNDS   4.040   1.0 P
BNDS   7.480   1.0 S
BNB    8.980   1.0 P
BNB   15.580   1.0 S
MZN1  26.740   1.0 P
JASK  41.320   1.0 P
KBAM  44.140   1.0 P
CHMN  44.960   1.0 P
KHGB  46.820   1.0 P
GHIR  50.600   1.0 P
JSSH  37.770   1.0 P
LMD1  46.130   1.0 P
KRBR  36.440   0.0 P
# 2021 11 15 23 04 02.90  27.619  56.238   6.0 0.00 0.00 0.00  0.5    100142
BNDS   4.260   1.0 P
BNB   12.080   1.0 S
MZN1  30.860   1.0 P
JASK  42.340   0.5 P
KBAM  43.520   1.0 P
CHMN  43.680   1.0 P
UOSS  46.540   1.0 P
KHGB  47.220   1.0 P
# 2021 11 15 23 07 27.80  27.599  56.208   5.0 0.00 0.00 0.00  0.5    100143
BNDS   3.840   1.0 P
MZN1  30.360   1.0 P
JASK  41.540   1.0 P
KBAM  43.880   1.0 P
CHMN  44.200   1.0 P
# 2021 11 15 23 47 54.90  27.481  56.238  14.5 0.00 0.00 0.00  0.3    100144
BNDS   3.540   1.0 P
BNB    5.900   1.0 P
MZN1  28.340   1.0 P
JASK  37.320   1.0 P
KBAM  43.080   1.0 P
CHMN  43.520   1.0 P
KHGB  47.640   1.0 P
# 2021 11 15 23 55 12.00  27.523  56.202   8.4 0.00 0.00 0.00  0.4    100145
BNDS   3.440   1.0 P
BNB    6.060   1.0 P
MZN1  28.060   1.0 P
JASK  38.940   1.0 P
CHMN  45.220   1.0 P
KHGB  48.260   1.0 P
# 2021 11 16 00 17 15.00  27.592  56.202  10.0 0.00 0.00 0.00  0.4    100146
BNDS   4.280   1.0 P
BNB    6.800   1.0 P
BNDS   8.300   1.0 S
MZN1  27.360   1.0 P
JASK  39.120   1.0 P
KBAM  42.860   1.0 P
CHMN  43.600   1.0 P
KHGB  47.560   1.0 P
# 2021 11 16 00 48 48.20  27.600  56.229   8.0 0.00 0.00 0.00  0.3    100147
BNDS   5.400   1.0 P
BNB    6.880   1.0 P
BNDS   9.380   1.0 S
MZN1  29.140   1.0 P
JASK  40.720   1.0 P
JHRM  43.960   1.0 P
KBAM  44.180   1.0 P
CHMN  45.100   1.0 P
KHGB  47.780   1.0 P
# 2021 11 16 01 09 18.60  27.416  56.222  10.0 0.00 0.00 0.00  0.8    100148
BNDS   2.080   1.0 P
BNB    4.620   1.0 P
BNB   10.480   1.0 S
JASK  40.680   1.0 P
KBAM  40.960   0.5 P
CHMN  45.720   1.0 P
# 2021 11 16 01 17 17.20  27.572  56.181   8.0 0.00 0.00 0.00  0.3    100149
BNDS   3.500   1.0 P
BNB    7.020   1.0 P
BNDS   7.100   1.0 S
MZN1  27.620   1.0 P
JASK  39.820   1.0 P
KBAM  43.120   1.0 P
CHMN  44.860   1.0 P
# 2021 11 16 01 35 05.30  27.512  56.020  14.4 0.00 0.00 0.00  0.5    100150
BNDS   3.900   1.0 P
BNB    8.940   1.0 P
BNB   17.260   1.0 S
MZN1  25.740   1.0 P
JASK  39.620   1.0 P
KBAM  44.740   1.0 P
CHMN  44.880   1.0 P
KHGB  47.080   1.0 P
# 2021 11 16 01 58 54.10  27.595  56.132  12.7 0.00 0.00 0.00  0.1    100151
BNDS   4.520   1.0 P
BNB    8.160   1.0 P
BNB   13.900   1.0 S
JASK  39.720   1.0 P
KBAM  42.900   1.0 P
CHMN  43.540   1.0 P
# 2021 11 16 02 04 37.90  27.605  56.230  10.0 0.00 0.00 0.00  0.4    100152
BNB   11.240   1.0 S
MZN1  27.660   1.0 P
JASK  41.220   1.0 P
KBAM  42.860   1.0 P
CHMN  43.720   1.0 P
KHGB  46.820   1.0 P
# 2021 11 16 02 09 30.20  27.509  56.184  15.9 0.00 0.00 0.00  0.2    100153
BNDS   3.560   1.0 P
BNB    7.040   1.0 P
MZN1  27.660   1.0 P
JASK  38.000   1.0 P
KBAM  42.780   1.0 P
CHMN  44.060   1.0 P
KHGB  46.800   1.0 P
# 2021 11 16 02 12 52.80  27.464  55.985  21.9 0.00 0.00 0.00  0.1    100154
BNB   10.900   1.0 P
BNB   18.860   1.0 S
MZN1  26.180   1.0 P
JASK  39.540   1.0 P
KBAM  45.560   1.0 P
CHMN  46.420   1.0 P
KHGB  48.400   1.0 P
# 2021 11 16 02 21 41.40  27.481  56.123  18.3 0.00 0.00 0.00  0.3    100155
BNB    7.380   1.0 P
BNB   13.960   1.0 S
MZN1  26.980   1.0 P
JASK  37.920   1.0 P
KBAM  43.900   1.0 P
CHMN  44.240   1.0 P
KHGB  47.120   1.0 P
# 2021 11 16 02 44 15.50  27.635  56.249  10.0 0.00 0.00 0.00  0.4    100156
BNDS   5.280   1.0 P
BNB    6.300   1.0 P
BNB   11.160   1.0 S
MZN1  28.000   1.0 P
JASK  40.400   1.0 P
KBAM  42.120   1.0 P
CHMN  43.000   1.0 P
KHGB  45.960   1.0 P
# 2021 11 16 05 12 14.10  27.561  56.114  18.9 0.00 0.00 0.00  0.4    100157
BNDS   5.020   1.0 P
BNB    7.560   1.0 P
BNB   14.480   1.0 S
MZN1  26.560   1.0 P
JASK  38.960   1.0 P
JHRM  40.440   1.0 P
KBAM  42.820   1.0 P
CHMN  43.500   1.0 P
KHGB  46.580   1.0 P
JSSH  36.200   1.0 P
KRBR  37.020   0.0 P
GHIR  46.930   1.0 P
LMD1  43.970   1.0 P
# 2021 11 16 05 56 25.50  27.537  56.158  15.1 0.00 0.00 0.00  0.4    100158
BNDS   4.100   1.0 P
BNB    7.140   1.0 P
KBAM  43.460   1.0 P
CHMN  44.560   1.0 P
KHGB  46.160   1.0 P
MZN1  47.440   1.0 S
GHIR  46.670   1.0 P
KRBR  39.320   1.0 P
JSSH  34.580   1.0 P
# 2021 11 16 09 09 53.20  27.576  56.170   8.4 0.00 0.00 0.00  0.1    100159
BNDS   4.000   1.0 P
BNB    7.180   1.0 P
MZN1  27.420   1.0 P
KBAM  43.680   1.0 P
KHGB  47.080   1.0 P
# 2021 11 16 10 07 10.00  27.699  56.407   8.0 0.00 0.00 0.00  0.4    100160
BNB    5.700   1.0 P
JASK  39.360   1.0 P
KBAM  40.760   1.0 P
CHMN  41.360   1.0 P
KHGB  45.000   1.0 P
KSHB  47.440   1.0 P
# 2021 11 16 10 37 29.40  27.624  56.157  11.9 0.00 0.00 0.00  0.3    100161
BNDS   5.200   1.0 P
BNB    7.640   1.0 P
BNB   13.600   1.0 S
MZN1  26.960   1.0 P
JASK  39.900   1.0 P
KBAM  43.080   1.0 P
CHMN  43.360   1.0 P
UOSS  45.020   1.0 P
KHGB  46.440   1.0 P
KHGB  46.540   1.0 P
GHIR  48.670   1.0 P
JSSH  37.240   1.0 P
LMD1  44.730   1.0 P
KRBR  36.910   0.0 P
# 2021 11 16 14 49 24.70  27.685  56.173  10.0 0.00 0.00 0.00  0.3    100162
BNB    8.180   1.0 P
BNB   15.820   1.0 S
MZN1  27.640   1.0 P
KBAM  43.320   1.0 P
CHMN  43.900   1.0 P
KHGB  46.680   1.0 P
# 2021 11 16 15 35 47.30  27.483  56.245  16.2 0.00 0.00 0.00  0.4    100163
BNDS   4.120   1.0 P
BNB    5.960   1.0 P
BNB    9.940   1.0 S
MZN1  28.620   1.0 P
JASK  36.740   1.0 P
UOSS  42.570   1.0 P
KBAM  42.940   1.0 P
CHMN  43.620   1.0 P
KHGB  47.480   1.0 P
KSHB  48.540   0.0 P
GHIR  48.960   1.0 P
JSSH  34.850   1.0 P
KRBR  39.360   0.0 P
# 2021 11 16 18 30 09.80  27.580  56.092  10.0 0.00 0.00 0.00  0.7    100164
BNB    7.480   1.0 P
BNB   15.640   1.0 S
MZN1  26.500   1.0 P
KBAM  43.660   1.0 P
CHMN  45.140   1.0 P
# 2021 11 16 19 03 13.10  27.509  55.998  10.0 0.00 0.00 0.00  0.2    100165
BNDS   4.600   1.0 P
BNB    9.820   1.0 P
JASK  40.300   1.0 P
KBAM  45.320   1.0 P
CHMN  45.960   1.0 P
KHGB  48.520   1.0 P
# 2021 11 16 19 27 42.20  27.521  56.158  17.5 0.00 0.00 0.00  0.6    100166
BNDS   3.480   1.0 P
BNB    6.760   1.0 P
BNB   13.500   1.0 S
MZN1  26.800   1.0 P
JASK  38.580   1.0 P
KBAM  43.080   1.0 P
UOSS  43.370   1.0 P
LMD1  43.600   1.0 P
CHMN  44.100   1.0 P
KHGB  46.760   1.0 P
KSHB  47.460   0.0 P
MZN1  48.580   1.0 S
GHIR  47.400   1.0 P
JSSH  34.930   1.0 P
KRBR  37.050   0.0 P
# 2021 11 16 19 33 45.90  27.509  56.051  13.6 0.00 0.00 0.00  0.2    100167
BNDS   4.640   1.0 P
BNB    9.860   1.0 P
MZN1  26.860   1.0 P
JASK  40.540   1.0 P
KBAM  45.820   1.0 P
CHMN  46.080   1.0 P
MZN1  46.380   1.0 S
KHGB  48.720   1.0 P
GHIR  48.020   1.0 P
JSSH  36.870   1.0 P
LMD1  43.630   1.0 P
KRBR  39.330   0.0 P
# 2021 11 16 20 00 49.10  27.534  56.061  10.0 0.00 0.00 0.00  0.2    100168
BNDS   3.680   1.0 P
BNB    9.080   1.0 P
MZN1  26.120   1.0 P
KBAM  44.740   1.0 P
CHMN  44.980   1.0 P
KHGB  47.760   1.0 P
# 2021 11 16 20 15 26.70  27.583  56.104   7.1 0.00 0.00 0.00  0.1    100169
BNDS   3.760   1.0 P
BNB    7.540   1.0 P
MZN1  28.020   1.0 P
JASK  41.160   1.0 P
KBAM  44.580   1.0 P
CHMN  45.300   1.0 P
KHGB  47.840   1.0 P
# 2021 11 16 23 38 46.20  27.694  56.118  10.0 0.00 0.00 0.00  0.2    100170
BNB    8.920   1.0 P
MZN1  25.960   1.0 P
CHMN  42.880   1.0 P
KBAM  43.140   1.0 P
KSHB  45.600   1.0 P
KHGB  45.760   1.0 P
# 2021 11 17 01 06 26.70  27.545  56.173  10.0 0.00 0.00 0.00  0.2    100171
BNDS   3.740   1.0 P
BNB    6.920   1.0 P
MZN1  27.660   1.0 P
KBAM  43.540   1.0 P
CHMN  44.860   1.0 P
# 2021 11 17 01 59 40.50  27.570  56.207  16.5 0.00 0.00 0.00  0.4    100172
BNDS   4.860   1.0 P
BNB    6.820   1.0 P
BNB   11.760   1.0 S
MZN1  27.240   1.0 P
JASK  38.280   1.0 P
KBAM  42.280   1.0 P
CHMN  43.100   1.0 P
LMD1  44.860   1.0 P
KHGB  46.400   1.0 P
KSHB  47.200   0.0 P
GHIR  46.780   1.0 P
JSSH  35.680   1.0 P
KRBR  37.030   0.0 P
# 2021 11 17 02 21 07.80  27.537  56.024  10.0 0.00 0.00 0.00  0.6    100173
BNDS   4.640   1.0 P
BNB   11.120   1.0 P
MZN1  26.320   1.0 P
KBAM  45.500   1.0 P
CHMN  46.180   1.0 P
